tickers,name,sector,market,8월1일psr,8월1일pbr2,8월1일_s_return,8월1일_l_return,순매수강도(20일),s_growth,l_growth,roe,deb,3주후 수익률,수익률상위권2,cluster8월1일_6차와같은방식
a103590,일진전기,기계,kospi,0.328556387,1.111798436,0.4373259052924791,-0.0497237569060773,-0.02898114353755969,0.249141999,0.203411631,7.25,143.41,-0.103388358,0,1
a003280,흥아해운,운송,kospi,2.865097166,3.9008,0.6012084592145015,0.0755961440892947,0.02264849814654999,1.17747858,0.202933679,19.41,134.33,-0.057777778,0,0
a010955,S-Oil우,에너지,kospi,0.004794551,0.010619098,-0.0019723865877712,0.0059642147117296,-0.2025434480659669,0.545519755,0.202772241,27.2,131.19,0.061909759,1,1
a010950,S-Oil,에너지,kospi,0.199458747,1.001114551,0.0148448043184885,-0.0039735099337748,0.061083539973687984,0.545519755,0.202772241,27.2,131.19,0.164086687,1,0
a122350,삼기,자동차,kosdaq,0.188002919,0.855212224,-0.1828298887122416,0.0259481037924151,-0.017563582506408125,0.038850347,0.201982952,-23.32,297.11,-0.127334465,0,1
a006120,SK디스커버리,에너지,kospi,0.080151573,0.236081871,0.132716049382716,-0.0027173913043478,-0.004641180963069061,0.31791724,0.201870621,16.34,97.87,0.073099415,1,0
a006125,SK디스커버리우,에너지,kospi,0.004597219,0.021299639,0.0314685314685314,0.0051107325383304,-0.12482363705147123,0.31791724,0.201870621,16.34,97.87,0.064981949,1,1
a064820,케이프,증권,kosdaq,0.247082047,0.74535124,0.3849431818181818,0.0574837310195227,0.14004733226491053,0.425531915,0.20151802,0.12,884.54,0.007231405,1,0
a017940,E1,유틸리티,kospi,0.046787555,0.218436874,0.1342351716961498,-0.0215439856373429,0.06377011907458656,0.550919007,0.201387675,10.31,187.33,0.092184369,1,0
a059120,아진엑스텍,반도체,kosdaq,2.498589731,1.927772177,0.009933774834437,0.024636058230683,-0.015894548666711965,-0.143884892,0.201158536,3.69,15.51,-0.077620968,0,1
a336060,웨이버스,소프트웨어,kosdaq,2.238919545,3.311229827,0.3076388888888889,0.0107353730542136,0.02177844180492977,0.068601583,0.198935226,-40.27,47.17,0.04785754,1,0
a006260,LS,기계,kospi,0.206366593,0.771058201,0.2118918918918919,-0.0418803418803418,-0.057403170107186506,0.363386935,0.198835731,12.0,202.7,0.186243386,1,1
a054800,아이디스홀딩스,IT하드웨어,kosdaq,0.143242018,0.448148148,-0.0874811463046757,0.0,-0.06712819880901452,0.605620867,0.19845797,16.12,45.66,-0.004115226,0,1
a050120,ES큐브,"화장품, 의류",kosdaq,0.642129603,0.42807362,-0.1682242990654205,0.0200573065902578,-0.18074644264927334,0.454545455,0.198336537,26.29,10.24,-0.126380368,0,1
a036930,주성엔지니어링,반도체,kosdaq,3.277949434,2.943579767,0.8722466960352423,0.1486486486486486,0.015103011098904787,0.160614895,0.198134339,24.86,71.9,0.653696498,1,0
a112610,씨에스윈드,에너지,kospi,2.324963523,3.585017261,0.0201884253028263,0.0284938941655359,-0.02580690326559256,0.150543933,0.198125531,-0.11,92.45,-0.127733026,0,1
a093320,케이아이엔엑스,소프트웨어,kosdaq,3.124256086,2.359212598,0.261101243339254,0.0441176470588235,-0.04431169070239528,0.312426036,0.197382784,18.86,23.68,0.118110236,1,0
a140410,메지온,필수소비재,kosdaq,35.58343437,41.6375964,0.6810699588477366,0.0434227330779054,0.0004570588461765768,0.149812734,0.197002658,-81.54,105.88,0.050128535,1,0
a033500,동성화인텍,화학,kosdaq,1.023784422,2.878288288,0.3197158081705151,0.0377094972067039,0.06005550569542915,0.189589041,0.196790711,5.79,131.48,0.115615616,1,0
a036710,심텍홀딩스,IT하드웨어,kosdaq,0.087349128,0.618,0.06368330464716,0.0334448160535117,-0.07252145882457771,0.25203133,0.195792448,15.38,123.75,0.065517241,1,1
a124500,아이티센,비철금속,kosdaq,0.029517918,1.423303685,-0.0305343511450381,0.0026315789473684,0.09445863071152363,-0.201103356,0.195430783,3.07,202.61,-0.031766201,0,0
a007120,미래아이앤지,소프트웨어,kospi,3.195720135,0.555613928,3.191428571428572,0.0034199726402188,-0.02988686217535911,0.641025641,0.195041266,-8.5,40.42,-0.103848503,0,0
a000500,가온전선,기계,kospi,0.10100659,0.455172414,0.3644633110976349,-0.0425531914893617,-0.007558564623804355,0.32333707,0.194887947,3.66,148.24,0.034482759,1,1
a331920,셀레믹스,건강관리,kosdaq,4.265063524,1.994639738,-0.0119565217391304,0.0022050716648291,0.001929583037503585,0.074074074,0.194858174,-22.86,19.48,-0.007641921,0,0
a131370,알서포트,소프트웨어,kosdaq,3.699102986,2.047437673,-0.1390306122448979,0.0273972602739726,0.016903134959651858,-0.074285714,0.194713588,4.97,11.92,-0.065096953,0,1
a259960,크래프톤,소프트웨어,kospi,4.64584926,1.629736986,-0.0800619834710743,0.0300751879699248,-0.005044181635635051,-0.016654291,0.194611858,10.29,17.94,-0.024109589,0,1
a224060,더코디,반도체,kosdaq,1.087207832,0.429438202,0.0476973684210526,-0.0124031007751937,-0.04021369279391439,-0.557268722,0.194275941,-27.48,146.62,0.192883895,1,1
a053080,케이엔솔,기계,kosdaq,0.857626156,2.097692308,1.5675675675675675,0.0555555555555555,0.0071777530280055495,0.24975892,0.194015741,10.51,101.42,1.076923077,1,0
a186230,그린플러스,건설,kosdaq,1.263224358,1.71721519,-0.0471976401179941,0.011482254697286,-0.07663731481683055,-0.002403846,0.193674978,-4.46,74.53,-0.05647517,0,1
a424760,벨로크,소프트웨어,kosdaq,1.498005687,0.0,-0.0126849894291754,0.0218818380743982,0.015852150921981976,0.079365079,0.193483192,1.7,99.88,-0.069721116,0,1
a222800,심텍,IT하드웨어,kosdaq,0.685872711,1.90890937,0.2757417102966841,0.0702781844802342,0.011345961835839146,0.242861327,0.192818348,49.67,106.71,0.122887865,1,0
a332370,아이디피,IT하드웨어,kosdaq,1.167225558,0.992045743,-0.0595533498759305,0.0106666666666666,-0.05847447177346735,0.651340996,0.192745677,22.51,13.56,-0.036848793,0,1
a004710,한솔테크닉스,IT하드웨어,kospi,0.134684507,0.712371134,0.081377151799687,0.0206794682422452,0.041585858776570256,0.10519254,0.192196424,5.04,143.6,-0.109536082,0,0
a900100,애머릿지,"화장품, 의류",kosdaq,1.274077786,0.0,-0.1465677179962894,0.0502283105022831,-0.0803298155804211,-0.192166463,0.191680344,2.25,13.01,-0.068825911,0,0
a008830,대동기어,기계,kosdaq,0.208260996,0.681674877,-0.1165354330708661,0.0,-0.1002486062562267,0.19319862,0.191566775,5.89,230.91,-0.078817734,0,1
a396690,미래에셋글로벌리츠,은행,kospi,4.373315271,2.248834634,-0.1345609065155807,0.0099173553719008,-0.27268047291732045,0.304666456,0.191529861,3.4,47.18,-0.075642965,0,1
a033540,파라텍,기계,kosdaq,0.257361329,0.561242236,-0.2378542510121457,0.004,0.003837392323680472,0.896368468,0.191409304,-5.85,116.64,-0.064596273,0,0
a001770,SHD,철강,kospi,0.251604821,0.616633663,-0.1051724137931034,0.005813953488372,0.0017505892365127552,0.195610687,0.191363492,23.51,71.59,0.027722772,1,0
a091590,남화토건,건설,kosdaq,1.014966961,0.550369004,-0.1693121693121693,-0.0038071065989847,-0.01852819388664024,-0.167736022,0.191344016,12.72,18.01,-0.034440344,0,0
a079810,디이엔티,디스플레이,kosdaq,10.6201753,22.46413946,0.8813559322033898,0.0357698289269051,-0.009827598140260681,0.186761229,0.191193795,-22.44,279.71,0.842833426,1,0
a222040,코스맥스엔비티,건강관리,kosdaq,0.326829981,2.461333333,0.1885714285714285,0.0297029702970297,0.08963894110244781,0.134462496,0.190936462,-26.44,543.26,-0.133333333,0,0
a347890,엠투아이,IT하드웨어,kosdaq,3.363669146,1.921070615,-0.1955684007707129,0.0158150851581508,-0.09701957642963856,0.061068702,0.190729282,15.11,8.57,-0.048974943,0,1
a048530,인트론바이오,건강관리,kosdaq,14.22135304,1.824876442,-0.2563775510204081,0.0034423407917383,0.020914450524460303,-0.5221843,0.190373676,5.5,32.75,-0.039538715,0,0
a115480,씨유메디칼,건강관리,kosdaq,1.184066807,0.902417062,0.019434628975265,0.0185348631950573,-0.02245493099902033,0.327683616,0.189865534,16.96,49.47,-0.088467615,0,1
a084440,유비온,"미디어, 교육",kosdaq,1.19841308,7.367078781,0.2783711615487316,0.0464480874316939,0.02938075992740858,0.120996441,0.18984297,65.14,330.05,0.101207591,1,0
a187870,디바이스이엔지,디스플레이,kosdaq,1.422808147,0.750901442,-0.1428571428571428,0.0165975103734439,-0.06786963242072472,-0.418864908,0.189461039,8.19,25.23,-0.116586538,0,1
a012030,DB,소프트웨어,kospi,1.052741738,1.410218978,0.1904761904761904,0.05,0.09099361490984374,0.227592536,0.189397237,1.58,45.38,0.02189781,1,0
a009190,대양금속,비철금속,kospi,0.537662829,1.1,-0.0413971539456662,0.0436619718309859,-0.03762901607905198,0.253687316,0.189269624,8.3,129.73,0.0,0,0
a206650,유바이오로직스,건강관리,kosdaq,4.622908852,2.061493411,-0.0356164383561643,0.0144092219020172,-0.003649571956993193,0.408629442,0.188014286,-0.9,35.69,0.030746706,1,1
a011560,세보엠이씨,건설,kosdaq,0.092953779,0.492944849,-0.0021905805038335,0.0110987791342952,-0.05603593483615763,1.385575589,0.187873465,13.67,140.99,-0.052029136,0,1
a029460,케이씨,반도체,kospi,0.292249201,0.321484992,-0.0429384376616658,0.0,-0.01794059264986836,0.549295775,0.18786582,14.47,27.05,-0.025803054,0,0
a114190,강원에너지,기계,kosdaq,8.744266221,19.32135531,0.0105708245243128,0.0191897654584221,0.0018621013901292838,0.615384615,0.187853471,-0.31443471,161.28,-0.124542125,0,0
a010130,고려아연,비철금속,kospi,0.879018303,1.091208791,-0.047024952015355,-0.0010060362173038,0.0017658696890116392,0.124548954,0.18780188,9.38,31.05,0.091208791,1,0
a095500,미래나노텍,디스플레이,kosdaq,1.51792775,2.919183673,0.0389610389610389,0.0549450549450549,-0.010254301079019973,0.070056744,0.187220602,-3.63,103.86,-0.020408163,0,0
a004690,삼천리,유틸리티,kospi,0.077540769,0.265340364,-0.2165605095541401,-0.0080645161290322,0.13113990767245293,0.535855464,0.186983613,3.58,226.25,0.061361457,1,0
a003230,삼양식품,필수소비재,kospi,0.972910849,1.935799836,-0.0249169435215946,0.0190972222222222,0.023869569344061408,0.41588785,0.186938303,18.92,103.39,-0.036915505,0,0
a399720,가온칩스,반도체,kosdaq,13.39861801,10.66432665,0.8878504672897196,0.1111111111111111,0.003713176690174076,0.344720497,0.186850574,-0.31443471,34.55,0.446991404,1,0
a096870,엘디티,디스플레이,kosdaq,1.906483419,1.450567082,-0.0899182561307901,-0.0132939438700147,-0.04218299211527284,-0.056451613,0.1867592,13.54,11.47,-0.076071923,0,0
a170030,현대공업,자동차,kosdaq,0.446705207,0.900140086,-0.0547785547785547,0.0546163849154746,0.0065491222152197544,0.117127958,0.186578659,8.68,51.28,-0.126077586,0,0
a309930,오하임아이엔티,건설,kosdaq,3.45962325,3.978908686,0.4438356164383562,-0.0149532710280373,-0.025681535160599574,0.003095975,0.186445409,5.55,49.58,0.173719376,1,0
a080580,오킨스전자,반도체,kosdaq,1.798221432,3.479520368,-0.6372222222222222,0.0566343042071197,-0.0701300167873343,0.082630691,0.18583637,8.36,150.38,-0.570959264,0,0
a136480,하림,필수소비재,kosdaq,0.22145146,0.987118644,-0.089430894308943,0.0071942446043165,-0.034349050530883884,0.201055362,0.185552633,1.68,202.17,-0.050847458,0,1
a005290,동진쎄미켐,반도체,kosdaq,1.441313532,3.017941953,0.3777403035413153,0.0460947503201024,-0.04540139863048516,0.254800654,0.185188452,25.51,96.11,0.077836412,1,0
a183300,코미코,반도체,kosdaq,2.176286546,2.310880829,0.3590033975084937,0.0221465076660988,0.019644020856590998,0.122178988,0.184582354,17.5,50.5,0.03626943,1,0
a071050,한국금융지주,증권,kospi,1.216588764,0.347175879,-0.0763636363636363,0.0119521912350597,-0.07188251555811179,0.391270553,0.184512245,8.45,1020.05,0.021105528,1,1
a192250,케이사인,소프트웨어,kosdaq,2.475129903,1.532025149,-0.0251288659793814,0.00132362673726,0.05115010518534698,0.158176944,0.18441382,7.33,99.8,0.001323627,1,0
a245620,EDGC,건강관리,kosdaq,1.503576657,4.390862697,-0.0456360524814603,0.0371977681339119,0.027253293882803276,0.054871221,0.184375135,-66.32,484.77,0.016403402,1,0
a002600,조흥,필수소비재,kospi,0.363703704,0.764315271,-0.0325123152709359,0.0,0.03288284107311572,0.291351136,0.184211426,7.4,181.32,-0.032512315,0,0
a020400,대동금속,자동차,kosdaq,0.194519587,0.61112277,-0.0313513513513513,-0.0110375275938189,-0.035039880992304186,0.093819806,0.184021281,4.82,115.7,-0.059811123,0,0
a317830,에스피시스템스,기계,kosdaq,2.958682953,2.884290755,0.2795031055900621,0.0645994832041343,0.007734853155789018,0.479108635,0.183899528,4.46,58.48,0.163020466,1,0
a329180,HD현대중공업,조선,kospi,1.367099116,2.33825,0.2583559168925022,0.007230657989877,0.07101512852797501,0.088337565,0.183497923,-6.47,208.06,-0.005,0,0
a234300,에스트래픽,소프트웨어,kosdaq,0.984668085,1.902213884,0.1082654249126891,0.017094017094017,0.0033707011915980827,0.035266458,0.183445235,66.79,161.3,-0.106941839,0,0
a009970,영원무역홀딩스,"화장품, 의류",kospi,0.230071857,0.428789809,0.1643835616438356,0.0092348284960422,0.005606256205132691,0.399135936,0.183076509,23.98,37.71,-0.025477707,0,0
a024090,디씨엠,비철금속,kospi,0.575685785,0.422694175,-0.1533101045296167,0.0091362126245847,0.29889697951265803,-0.040669856,0.183068804,15.03,15.68,-0.016990291,0,0
a219130,타이거일렉,반도체,kosdaq,3.510353993,3.681505376,0.3686440677966102,0.0436187399030694,-0.0662807356748363,0.155069583,0.182922626,6.71,31.06,0.157706093,1,0
a064480,브리지텍,소프트웨어,kosdaq,1.688366723,1.867540984,-0.1082529474812433,0.0335403726708074,0.08261362993521809,0.082720588,0.182737678,7.39,35.12,0.049180328,1,0
a000660,SK하이닉스,반도체,kospi,2.041009194,1.356904762,0.3869179600886918,0.0468619246861924,0.027631416925246392,0.037764723,0.182434239,3.55,64.12,0.103174603,1,0
a126340,비나텍,기계,kosdaq,5.204177791,5.773242424,-0.1120448179271708,0.0308943089430894,-0.05533001069485845,0.442857143,0.182111788,20.99,118.65,-0.039393939,0,1
a033640,네패스,반도체,kosdaq,0.85687681,1.993697257,0.071078431372549,0.0658536585365853,-0.06822487809237494,0.405353728,0.181736096,36.47,188.52,0.15242616,1,0
a011930,신성이엔지,반도체,kospi,0.872553147,2.714274953,0.4202825428859738,-0.0053003533568904,-0.003800921291045226,0.461166117,0.181357491,16.3,173.5,0.060263653,1,0
a304100,솔트룩스,소프트웨어,kosdaq,16.77892976,10.72626087,0.6796296296296296,0.0522041763341067,0.03949567414133924,0.130597015,0.180886801,-19.66,75.18,0.97173913,1,0
a123750,알톤스포츠,"화장품, 의류",kosdaq,0.901930957,1.710631136,-0.2546201232032854,0.0225352112676056,0.033047683420620234,0.026,0.180286909,-2.58,53.66,0.018232819,1,0
a285130,SK케미칼,화학,kospi,0.619710006,0.529674419,-0.0900277008310249,0.012326656394453,-0.03834735623779768,-0.124617152,0.180144038,9.11,45.66,0.018604651,1,1
a28513K,SK케미칼우,화학,kospi,0.035446042,0.010216667,-0.0958702064896755,0.023372287145242,-0.036167496177405875,-0.124617152,0.180144038,9.11,45.66,0.021666667,1,1
a211050,인카금융서비스,보험,kosdaq,0.384260487,2.1014,0.3236331569664903,0.0013342228152101,-0.10902474798872033,0.275905912,0.179846175,36.19,297.68,-0.061875,0,1
a037030,파워넷,IT가전,kosdaq,0.298240728,0.687144886,-0.173076923076923,-0.0746054519368723,0.02868345149947258,0.015392015,0.179638907,1.89,56.21,-0.083806818,0,2
a003480,한진중공업홀딩스,유틸리티,kospi,0.071153703,0.262594595,-0.1113956466069142,0.0146198830409356,0.02379691203324478,0.621734234,0.179501992,4.44,444.19,-0.062162162,0,0
a222980,한국맥널티,필수소비재,kosdaq,0.796718217,1.487831776,0.0242424242424242,0.0099601593625498,0.036603995432253955,0.314606742,0.179318508,-8.69,114.78,-0.052336449,0,0
a234690,녹십자웰빙,건강관리,kosdaq,1.152198771,1.315873926,-0.0753246753246753,0.0229885057471264,-0.081702818150081,0.205494505,0.17921638,8.67,56.24,0.020057307,1,1
a274090,켄코아에어로스페이스,"상사, 자본재",kosdaq,2.284012277,4.355865922,-0.1706422018348624,0.0303951367781155,-0.11114950786210624,0.387568556,0.179108024,10.18,240.11,-0.053072626,0,1
a417860,오브젠,소프트웨어,kosdaq,7.227766168,1419.121467,0.161251504211793,0.0168598524762908,0.010568417207126904,0.288557214,0.179091637,-396.49,9839.02,0.298788694,1,0
a217270,넵튠,소프트웨어,kosdaq,11.71343983,0.86188,-0.1661054994388327,0.0122615803814713,-0.002258299384983546,0.45320197,0.179007326,-41.68,12.28,-0.009333333,0,0
a173130,오파스넷,소프트웨어,kosdaq,0.762654848,3.650953125,-0.1819537658463833,0.012927054478301,0.04877041673960898,0.400656814,0.178988129,18.86,237.66,-0.14296875,0,0
a027710,팜스토리,필수소비재,kosdaq,0.154179018,1.065178218,-0.0055415617128463,0.0117888262429523,0.005737913739466484,0.379727246,0.178739599,-2.63,291.34,-0.022772277,0,0
a111770,영원무역,"화장품, 의류",kospi,0.646940635,0.887612179,0.2918552036199095,-0.0155172413793103,0.04482320907212759,0.400537153,0.178690127,26.8,44.93,-0.084935897,0,0
a018670,SK가스,유틸리티,kospi,0.140635862,0.468384424,-0.0072697899838449,0.0,-0.15626962075166803,0.242004773,0.178261604,11.53,149.13,0.018227009,1,1
a121600,나노신소재,화학,kosdaq,22.75044701,8.338352144,0.0202349869451697,0.0532345013477088,-0.01920213566800693,0.307692308,0.177821036,12.84,7.47,0.176072235,1,0
a006110,삼아알미늄,비철금속,kospi,5.119237673,8.661232394,0.469553450608931,0.0055555555555555,0.000322376257076655,0.233596838,0.177635875,13.24,108.9,-0.044014085,0,0
a004430,송원산업,화학,kospi,0.324934185,0.635524172,0.0594467333725721,0.0227272727272727,0.010851911680658525,0.331897415,0.177519123,21.52,78.33,-0.022270505,0,0
a036580,팜스코,필수소비재,kospi,0.074267127,0.514608586,0.100143061516452,0.0026075619295958,-0.19620117247590968,0.237230789,0.177398473,-11.68,340.23,-0.029040404,0,1
a119830,아이텍,반도체,kosdaq,2.844864974,1.431226216,0.1223814773980154,-0.000981354268891,-0.016847284788681978,0.185471406,0.177332597,17.84,26.32,0.076109937,1,0
a106190,하이텍팜,건강관리,kosdaq,0.879725424,0.90243921,-0.0498511904761904,0.0,-0.03211381020017788,0.403819918,0.177051157,6.06,32.28,-0.029635258,0,0
a008970,동양철관,철강,kospi,0.413552887,1.25060576,-0.1717352415026833,0.0300333704115684,-0.16427995730616052,0.462637363,0.176662735,4.61,107.48,-0.080436941,0,1
a013720,CBI,자동차,kosdaq,1.291033025,0.979326446,4.378472222222222,0.014407334643091,0.056801461795922305,0.451612903,0.176621398,-81.58,74.44,-0.359917355,0,0
a060560,홈센타홀딩스,건설,kosdaq,0.352191793,1.093495072,-0.1324599708879185,0.0196749358426005,-0.0974617851528143,0.329538462,0.176121164,10.12,95.14,-0.096285064,0,1
